,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
12853,2019,Level 4,LL123,Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,22,ANZSIC06 group L672
12854,2019,Level 4,LL123,Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,47,ANZSIC06 group L672
12855,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H01,Total income,Financial performance,"56,690",ANZSIC06 divisions M and N
12856,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"52,778",ANZSIC06 divisions M and N
12857,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"2,853",ANZSIC06 divisions M and N
12858,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,378,ANZSIC06 divisions M and N
12859,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H07,Non-operating income,Financial performance,680,ANZSIC06 divisions M and N
12860,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H08,Total expenditure,Financial performance,"49,106",ANZSIC06 divisions M and N
12861,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H09,Interest and donations,Financial performance,"1,099",ANZSIC06 divisions M and N
12862,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H10,Indirect taxes,Financial performance,147,ANZSIC06 divisions M and N
12863,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H11,Depreciation,Financial performance,"1,281",ANZSIC06 divisions M and N
12864,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"20,249",ANZSIC06 divisions M and N
12865,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H13,Redundancy and severance,Financial performance,33,ANZSIC06 divisions M and N
12866,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"25,308",ANZSIC06 divisions M and N
12867,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H20,Non-operating expenses,Financial performance,"1,023",ANZSIC06 divisions M and N
12868,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H21,Opening stocks,Financial performance,942,ANZSIC06 divisions M and N
12869,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H22,Closing stocks,Financial performance,983,ANZSIC06 divisions M and N
12870,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"7,625",ANZSIC06 divisions M and N
12871,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H24,Total assets,Financial position,"75,863",ANZSIC06 divisions M and N
12872,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H25,Current assets,Financial position,"30,211",ANZSIC06 divisions M and N
12873,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"9,965",ANZSIC06 divisions M and N
12874,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"2,742",ANZSIC06 divisions M and N
12875,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,"1,054",ANZSIC06 divisions M and N
12876,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H29,Other assets,Financial position,"35,687",ANZSIC06 divisions M and N
12877,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"75,863",ANZSIC06 divisions M and N
12878,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"29,832",ANZSIC06 divisions M and N
12879,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H32,Current liabilities,Financial position,"27,934",ANZSIC06 divisions M and N
12880,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H33,Other liabilities,Financial position,"18,096",ANZSIC06 divisions M and N
12881,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars,H34,Total income per employee count,Financial ratios,"201,600",ANZSIC06 divisions M and N
12882,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars,H35,Surplus per employee count,Financial ratios,"27,100",ANZSIC06 divisions M and N
12883,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H36,Current ratio,Financial ratios,108,ANZSIC06 divisions M and N
12884,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H37,Quick ratio,Financial ratios,105,ANZSIC06 divisions M and N
12885,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H39,Return on equity,Financial ratios,26,ANZSIC06 divisions M and N
12886,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 divisions M and N
12887,2019,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 divisions M and N
12888,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H01,Total income,Financial performance,"43,758",ANZSIC06 division M
12889,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"40,172",ANZSIC06 division M
12890,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"2,656",ANZSIC06 division M
12891,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,332,ANZSIC06 division M
12892,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H07,Non-operating income,Financial performance,598,ANZSIC06 division M
12893,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H08,Total expenditure,Financial performance,"37,209",ANZSIC06 division M
12894,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H09,Interest and donations,Financial performance,976,ANZSIC06 division M
12895,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H10,Indirect taxes,Financial performance,114,ANZSIC06 division M
12896,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H11,Depreciation,Financial performance,970,ANZSIC06 division M
12897,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"15,799",ANZSIC06 division M
12898,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H13,Redundancy and severance,Financial performance,30,ANZSIC06 division M
12899,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"18,486",ANZSIC06 division M
12900,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H20,Non-operating expenses,Financial performance,864,ANZSIC06 division M
12901,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H21,Opening stocks,Financial performance,746,ANZSIC06 division M
12902,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H22,Closing stocks,Financial performance,773,ANZSIC06 division M
12903,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"6,577",ANZSIC06 division M
12904,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H24,Total assets,Financial position,"64,821",ANZSIC06 division M
12905,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H25,Current assets,Financial position,"25,364",ANZSIC06 division M
12906,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"6,822",ANZSIC06 division M
12907,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"1,942",ANZSIC06 division M
12908,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,822,ANZSIC06 division M
12909,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H29,Other assets,Financial position,"32,635",ANZSIC06 division M
12910,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"64,821",ANZSIC06 division M
12911,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"24,979",ANZSIC06 division M
12912,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H32,Current liabilities,Financial position,"23,893",ANZSIC06 division M
12913,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars (millions),H33,Other liabilities,Financial position,"15,949",ANZSIC06 division M
12914,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars,H34,Total income per employee count,Financial ratios,"273,500",ANZSIC06 division M
12915,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Dollars,H35,Surplus per employee count,Financial ratios,"41,100",ANZSIC06 division M
12916,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H36,Current ratio,Financial ratios,106,ANZSIC06 division M
12917,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H37,Quick ratio,Financial ratios,103,ANZSIC06 division M
12918,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H39,Return on equity,Financial ratios,26,ANZSIC06 division M
12919,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 division M
12920,2019,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 division M
12921,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H01,Total income,Financial performance,"10,435",ANZSIC06 groups M691 and M692
12922,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"10,231",ANZSIC06 groups M691 and M692
12923,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,100,ANZSIC06 groups M691 and M692
12924,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,51,ANZSIC06 groups M691 and M692
12925,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H07,Non-operating income,Financial performance,52,ANZSIC06 groups M691 and M692
12926,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H08,Total expenditure,Financial performance,"9,222",ANZSIC06 groups M691 and M692
12927,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H09,Interest and donations,Financial performance,69,ANZSIC06 groups M691 and M692
12928,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H10,Indirect taxes,Financial performance,28,ANZSIC06 groups M691 and M692
12929,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H11,Depreciation,Financial performance,224,ANZSIC06 groups M691 and M692
12930,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"4,141",ANZSIC06 groups M691 and M692
12931,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H13,Redundancy and severance,Financial performance,4,ANZSIC06 groups M691 and M692
12932,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"4,645",ANZSIC06 groups M691 and M692
12933,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H20,Non-operating expenses,Financial performance,114,ANZSIC06 groups M691 and M692
12934,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H21,Opening stocks,Financial performance,245,ANZSIC06 groups M691 and M692
12935,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H22,Closing stocks,Financial performance,277,ANZSIC06 groups M691 and M692
12936,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"1,245",ANZSIC06 groups M691 and M692
12937,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H24,Total assets,Financial position,"6,237",ANZSIC06 groups M691 and M692
12938,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H25,Current assets,Financial position,"3,767",ANZSIC06 groups M691 and M692
12939,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"1,192",ANZSIC06 groups M691 and M692
12940,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H27,Additions to fixed assets,Financial position,351,ANZSIC06 groups M691 and M692
12941,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,143,ANZSIC06 groups M691 and M692
12942,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H29,Other assets,Financial position,"1,278",ANZSIC06 groups M691 and M692
12943,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"6,237",ANZSIC06 groups M691 and M692
12944,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,721",ANZSIC06 groups M691 and M692
12945,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H32,Current liabilities,Financial position,"2,521",ANZSIC06 groups M691 and M692
12946,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars (millions),H33,Other liabilities,Financial position,995,ANZSIC06 groups M691 and M692
12947,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars,H34,Total income per employee count,Financial ratios,"235,200",ANZSIC06 groups M691 and M692
12948,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Dollars,H35,Surplus per employee count,Financial ratios,"28,100",ANZSIC06 groups M691 and M692
12949,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H36,Current ratio,Financial ratios,149,ANZSIC06 groups M691 and M692
12950,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H37,Quick ratio,Financial ratios,138,ANZSIC06 groups M691 and M692
12951,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H39,Return on equity,Financial ratios,46,ANZSIC06 groups M691 and M692
12952,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H40,Return on total assets,Financial ratios,20,ANZSIC06 groups M691 and M692
12953,2019,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H41,Liabilities structure,Financial ratios,44,ANZSIC06 groups M691 and M692
12954,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H01,Total income,Financial performance,"6,929",ANZSIC06 group M693
12955,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H04,Sales of goods and services,Financial performance,"6,874",ANZSIC06 group M693
12956,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,20,ANZSIC06 group M693
12957,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,5,ANZSIC06 group M693
12958,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H07,Non-operating income,Financial performance,30,ANZSIC06 group M693
12959,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H08,Total expenditure,Financial performance,"5,014",ANZSIC06 group M693
12960,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H09,Interest and donations,Financial performance,83,ANZSIC06 group M693
12961,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H10,Indirect taxes,Financial performance,15,ANZSIC06 group M693
12962,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H11,Depreciation,Financial performance,105,ANZSIC06 group M693
12963,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"2,743",ANZSIC06 group M693
12964,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group M693
12965,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"2,009",ANZSIC06 group M693
12966,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H20,Non-operating expenses,Financial performance,60,ANZSIC06 group M693
12967,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H21,Opening stocks,Financial performance,116,ANZSIC06 group M693
12968,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H22,Closing stocks,Financial performance,133,ANZSIC06 group M693
12969,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,931",ANZSIC06 group M693
12970,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H24,Total assets,Financial position,"3,669",ANZSIC06 group M693
12971,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H25,Current assets,Financial position,"2,056",ANZSIC06 group M693
12972,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H26,Fixed tangible assets,Financial position,723,ANZSIC06 group M693
12973,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H27,Additions to fixed assets,Financial position,204,ANZSIC06 group M693
12974,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,70,ANZSIC06 group M693
12975,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H29,Other assets,Financial position,889,ANZSIC06 group M693
12976,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"3,668",ANZSIC06 group M693
12977,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,363",ANZSIC06 group M693
12978,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H32,Current liabilities,Financial position,"1,506",ANZSIC06 group M693
12979,2019,Level 4,MN112,Legal and Accounting Services,Dollars (millions),H33,Other liabilities,Financial position,800,ANZSIC06 group M693
12980,2019,Level 4,MN112,Legal and Accounting Services,Dollars,H34,Total income per employee count,Financial ratios,"202,000",ANZSIC06 group M693
12981,2019,Level 4,MN112,Legal and Accounting Services,Dollars,H35,Surplus per employee count,Financial ratios,"56,300",ANZSIC06 group M693
12982,2019,Level 4,MN112,Legal and Accounting Services,Percentage,H36,Current ratio,Financial ratios,137,ANZSIC06 group M693
12983,2019,Level 4,MN112,Legal and Accounting Services,Percentage,H37,Quick ratio,Financial ratios,128,ANZSIC06 group M693
12984,2019,Level 4,MN112,Legal and Accounting Services,Percentage,H39,Return on equity,Financial ratios,142,ANZSIC06 group M693
12985,2019,Level 4,MN112,Legal and Accounting Services,Percentage,H40,Return on total assets,Financial ratios,53,ANZSIC06 group M693
12986,2019,Level 4,MN112,Legal and Accounting Services,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 group M693
12987,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H01,Total income,Financial performance,"14,098","ANZSIC06 groups M694, M695, and M696"
12988,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H04,Sales of goods and services,Financial performance,"11,208","ANZSIC06 groups M694, M695, and M696"
12989,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"2,440","ANZSIC06 groups M694, M695, and M696"
12990,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,192,"ANZSIC06 groups M694, M695, and M696"
12991,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H07,Non-operating income,Financial performance,258,"ANZSIC06 groups M694, M695, and M696"
12992,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H08,Total expenditure,Financial performance,"11,990","ANZSIC06 groups M694, M695, and M696"
12993,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H09,Interest and donations,Financial performance,773,"ANZSIC06 groups M694, M695, and M696"
12994,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H10,Indirect taxes,Financial performance,43,"ANZSIC06 groups M694, M695, and M696"
12995,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H11,Depreciation,Financial performance,334,"ANZSIC06 groups M694, M695, and M696"
12996,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,"4,251","ANZSIC06 groups M694, M695, and M696"
12997,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H13,Redundancy and severance,Financial performance,15,"ANZSIC06 groups M694, M695, and M696"
12998,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"6,087","ANZSIC06 groups M694, M695, and M696"
12999,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H20,Non-operating expenses,Financial performance,503,"ANZSIC06 groups M694, M695, and M696"
13000,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H21,Opening stocks,Financial performance,226,"ANZSIC06 groups M694, M695, and M696"
13001,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H22,Closing stocks,Financial performance,207,"ANZSIC06 groups M694, M695, and M696"
13002,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H23,Surplus before income tax,Financial performance,"2,089","ANZSIC06 groups M694, M695, and M696"
13003,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H24,Total assets,Financial position,"47,029","ANZSIC06 groups M694, M695, and M696"
13004,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H25,Current assets,Financial position,"14,936","ANZSIC06 groups M694, M695, and M696"
13005,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H26,Fixed tangible assets,Financial position,"3,993","ANZSIC06 groups M694, M695, and M696"
13006,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H27,Additions to fixed assets,Financial position,"1,099","ANZSIC06 groups M694, M695, and M696"
13007,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,438,"ANZSIC06 groups M694, M695, and M696"
13008,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H29,Other assets,Financial position,"28,101","ANZSIC06 groups M694, M695, and M696"
13009,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"47,029","ANZSIC06 groups M694, M695, and M696"
13010,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"17,721","ANZSIC06 groups M694, M695, and M696"
13011,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H32,Current liabilities,Financial position,"16,493","ANZSIC06 groups M694, M695, and M696"
13012,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars (millions),H33,Other liabilities,Financial position,"12,815","ANZSIC06 groups M694, M695, and M696"
13013,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars,H34,Total income per employee count,Financial ratios,"360,700","ANZSIC06 groups M694, M695, and M696"
13014,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Dollars,H35,Surplus per employee count,Financial ratios,"53,500","ANZSIC06 groups M694, M695, and M696"
13015,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H36,Current ratio,Financial ratios,91,"ANZSIC06 groups M694, M695, and M696"
13016,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H37,Quick ratio,Financial ratios,89,"ANZSIC06 groups M694, M695, and M696"
13017,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H39,Return on equity,Financial ratios,12,"ANZSIC06 groups M694, M695, and M696"
13018,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups M694, M695, and M696"
13019,2019,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H41,Liabilities structure,Financial ratios,38,"ANZSIC06 groups M694, M695, and M696"
13020,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H01,Total income,Financial performance,"1,672",ANZSIC06 groups M697 and M699
13021,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H04,Sales of goods and services,Financial performance,"1,649",ANZSIC06 groups M697 and M699
13022,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,10,ANZSIC06 groups M697 and M699
13023,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2,ANZSIC06 groups M697 and M699
13024,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H07,Non-operating income,Financial performance,11,ANZSIC06 groups M697 and M699
13025,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H08,Total expenditure,Financial performance,"1,495",ANZSIC06 groups M697 and M699
13026,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H09,Interest and donations,Financial performance,16,ANZSIC06 groups M697 and M699
13027,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups M697 and M699
13028,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H11,Depreciation,Financial performance,45,ANZSIC06 groups M697 and M699
13029,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,534,ANZSIC06 groups M697 and M699
13030,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups M697 and M699
13031,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,885,ANZSIC06 groups M697 and M699
13032,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H20,Non-operating expenses,Financial performance,10,ANZSIC06 groups M697 and M699
13033,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H21,Opening stocks,Financial performance,98,ANZSIC06 groups M697 and M699
13034,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H22,Closing stocks,Financial performance,103,ANZSIC06 groups M697 and M699
13035,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H23,Surplus before income tax,Financial performance,182,ANZSIC06 groups M697 and M699
13036,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H24,Total assets,Financial position,"1,148",ANZSIC06 groups M697 and M699
13037,2019,Level 4,MN114,Veterinary and Other Professional Services,Dollars (millions),H25,Current assets,Financial position,513,ANZSIC06 groups M697 and M699
