,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
5222,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,70,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5223,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,28,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5224,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,397,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5225,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,"1,590","ANZSIC06 groups C131, C132, C133, C134, and C135"
5226,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,734,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5227,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,564,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5228,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,292,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5229,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,"262,600","ANZSIC06 groups C131, C132, C133, C134, and C135"
5230,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,"12,900","ANZSIC06 groups C131, C132, C133, C134, and C135"
5231,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,147,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5232,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,83,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5233,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,31,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5234,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,14,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5235,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,7,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5236,2020,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,46,"ANZSIC06 groups C131, C132, C133, C134, and C135"
5237,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,659","ANZSIC06 groups C131, C132, and C133"
5238,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,211,"ANZSIC06 groups C131, C132, and C133"
5239,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"1,404","ANZSIC06 groups C131, C132, and C133"
5240,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,3,"ANZSIC06 groups C131, C132, and C133"
5241,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,11,"ANZSIC06 groups C131, C132, and C133"
5242,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,30,"ANZSIC06 groups C131, C132, and C133"
5243,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"1,554","ANZSIC06 groups C131, C132, and C133"
5244,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,15,"ANZSIC06 groups C131, C132, and C133"
5245,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,6,"ANZSIC06 groups C131, C132, and C133"
5246,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,41,"ANZSIC06 groups C131, C132, and C133"
5247,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,314,"ANZSIC06 groups C131, C132, and C133"
5248,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C131, C132, and C133"
5249,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,153,"ANZSIC06 groups C131, C132, and C133"
5250,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"1,014","ANZSIC06 groups C131, C132, and C133"
5251,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,11,"ANZSIC06 groups C131, C132, and C133"
5252,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,284,"ANZSIC06 groups C131, C132, and C133"
5253,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,252,"ANZSIC06 groups C131, C132, and C133"
5254,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,73,"ANZSIC06 groups C131, C132, and C133"
5255,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H24,Total assets,Financial position,"1,261","ANZSIC06 groups C131, C132, and C133"
5256,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H25,Current assets,Financial position,610,"ANZSIC06 groups C131, C132, and C133"
5257,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,294,"ANZSIC06 groups C131, C132, and C133"
5258,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,56,"ANZSIC06 groups C131, C132, and C133"
5259,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,19,"ANZSIC06 groups C131, C132, and C133"
5260,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H29,Other assets,Financial position,357,"ANZSIC06 groups C131, C132, and C133"
5261,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,261","ANZSIC06 groups C131, C132, and C133"
5262,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,624,"ANZSIC06 groups C131, C132, and C133"
5263,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,422,"ANZSIC06 groups C131, C132, and C133"
5264,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,215,"ANZSIC06 groups C131, C132, and C133"
5265,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"318,100","ANZSIC06 groups C131, C132, and C133"
5266,2020,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"13,900","ANZSIC06 groups C131, C132, and C133"
5267,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H36,Current ratio,Financial ratios,145,"ANZSIC06 groups C131, C132, and C133"
5268,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H37,Quick ratio,Financial ratios,85,"ANZSIC06 groups C131, C132, and C133"
5269,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,"ANZSIC06 groups C131, C132, and C133"
5270,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H39,Return on equity,Financial ratios,12,"ANZSIC06 groups C131, C132, and C133"
5271,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups C131, C132, and C133"
5272,2020,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,50,"ANZSIC06 groups C131, C132, and C133"
5273,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H01,Total income,Financial performance,454,ANZSIC06 groups C134 and C135
5274,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,62,ANZSIC06 groups C134 and C135
5275,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,386,ANZSIC06 groups C134 and C135
5276,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1,ANZSIC06 groups C134 and C135
5277,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,3,ANZSIC06 groups C134 and C135
5278,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,2,ANZSIC06 groups C134 and C135
5279,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,420,ANZSIC06 groups C134 and C135
5280,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,5,ANZSIC06 groups C134 and C135
5281,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,1,ANZSIC06 groups C134 and C135
5282,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,8,ANZSIC06 groups C134 and C135
5283,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,124,ANZSIC06 groups C134 and C135
5284,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C134 and C135
5285,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,35,ANZSIC06 groups C134 and C135
5286,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,246,ANZSIC06 groups C134 and C135
5287,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,1,ANZSIC06 groups C134 and C135
5288,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,113,ANZSIC06 groups C134 and C135
5289,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,111,ANZSIC06 groups C134 and C135
5290,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,31,ANZSIC06 groups C134 and C135
5291,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,329,ANZSIC06 groups C134 and C135
5292,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,220,ANZSIC06 groups C134 and C135
5293,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,68,ANZSIC06 groups C134 and C135
5294,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,14,ANZSIC06 groups C134 and C135
5295,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,9,ANZSIC06 groups C134 and C135
5296,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,40,ANZSIC06 groups C134 and C135
5297,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,329,ANZSIC06 groups C134 and C135
5298,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,109,ANZSIC06 groups C134 and C135
5299,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,143,ANZSIC06 groups C134 and C135
5300,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,77,ANZSIC06 groups C134 and C135
5301,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,"160,500",ANZSIC06 groups C134 and C135
5302,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,"11,100",ANZSIC06 groups C134 and C135
5303,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,155,ANZSIC06 groups C134 and C135
5304,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,77,ANZSIC06 groups C134 and C135
5305,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,43,ANZSIC06 groups C134 and C135
5306,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,29,ANZSIC06 groups C134 and C135
5307,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C134 and C135
5308,2020,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,33,ANZSIC06 groups C134 and C135
5309,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"5,821",ANZSIC06 groups C141 and C149
5310,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,309,ANZSIC06 groups C141 and C149
5311,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"5,466",ANZSIC06 groups C141 and C149
5312,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,11,ANZSIC06 groups C141 and C149
5313,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,14,ANZSIC06 groups C141 and C149
5314,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,21,ANZSIC06 groups C141 and C149
5315,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,573",ANZSIC06 groups C141 and C149
5316,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups C141 and C149
5317,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15,ANZSIC06 groups C141 and C149
5318,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,157,ANZSIC06 groups C141 and C149
5319,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,093",ANZSIC06 groups C141 and C149
5320,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C141 and C149
5321,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,190,ANZSIC06 groups C141 and C149
5322,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,035",ANZSIC06 groups C141 and C149
5323,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,45,ANZSIC06 groups C141 and C149
5324,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,714,ANZSIC06 groups C141 and C149
5325,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,696,ANZSIC06 groups C141 and C149
5326,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,230,ANZSIC06 groups C141 and C149
5327,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"4,089",ANZSIC06 groups C141 and C149
5328,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,010",ANZSIC06 groups C141 and C149
5329,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,450",ANZSIC06 groups C141 and C149
5330,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,247,ANZSIC06 groups C141 and C149
5331,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,81,ANZSIC06 groups C141 and C149
5332,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,629,ANZSIC06 groups C141 and C149
5333,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"4,089",ANZSIC06 groups C141 and C149
5334,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,708",ANZSIC06 groups C141 and C149
5335,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,543",ANZSIC06 groups C141 and C149
5336,2020,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,838,ANZSIC06 groups C141 and C149
5337,2020,Level 3,CC31,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"344,500",ANZSIC06 groups C141 and C149
5338,2020,Level 3,CC31,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"13,600",ANZSIC06 groups C141 and C149
5339,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,130,ANZSIC06 groups C141 and C149
5340,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,85,ANZSIC06 groups C141 and C149
5341,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,38,ANZSIC06 groups C141 and C149
5342,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,13,ANZSIC06 groups C141 and C149
5343,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
5344,2020,Level 3,CC31,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,ANZSIC06 groups C141 and C149
5345,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"5,821",ANZSIC06 groups C141 and C149
5346,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,309,ANZSIC06 groups C141 and C149
5347,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"5,466",ANZSIC06 groups C141 and C149
5348,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,11,ANZSIC06 groups C141 and C149
5349,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,14,ANZSIC06 groups C141 and C149
5350,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,21,ANZSIC06 groups C141 and C149
5351,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,573",ANZSIC06 groups C141 and C149
5352,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,37,ANZSIC06 groups C141 and C149
5353,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15,ANZSIC06 groups C141 and C149
5354,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,157,ANZSIC06 groups C141 and C149
5355,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,093",ANZSIC06 groups C141 and C149
5356,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups C141 and C149
5357,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,190,ANZSIC06 groups C141 and C149
5358,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,035",ANZSIC06 groups C141 and C149
5359,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,45,ANZSIC06 groups C141 and C149
5360,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,714,ANZSIC06 groups C141 and C149
5361,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,696,ANZSIC06 groups C141 and C149
5362,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,230,ANZSIC06 groups C141 and C149
5363,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"4,089",ANZSIC06 groups C141 and C149
5364,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,010",ANZSIC06 groups C141 and C149
5365,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,450",ANZSIC06 groups C141 and C149
5366,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,247,ANZSIC06 groups C141 and C149
5367,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,81,ANZSIC06 groups C141 and C149
5368,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,629,ANZSIC06 groups C141 and C149
5369,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"4,089",ANZSIC06 groups C141 and C149
5370,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,708",ANZSIC06 groups C141 and C149
5371,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,543",ANZSIC06 groups C141 and C149
5372,2020,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,838,ANZSIC06 groups C141 and C149
5373,2020,Level 4,CC311,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"344,500",ANZSIC06 groups C141 and C149
5374,2020,Level 4,CC311,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"13,600",ANZSIC06 groups C141 and C149
5375,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,130,ANZSIC06 groups C141 and C149
5376,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,85,ANZSIC06 groups C141 and C149
5377,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,38,ANZSIC06 groups C141 and C149
5378,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,13,ANZSIC06 groups C141 and C149
5379,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 groups C141 and C149
5380,2020,Level 4,CC311,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,ANZSIC06 groups C141 and C149
5381,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H01,Total income,Financial performance,"3,430",ANZSIC06 groups C151 and C152
5382,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,ANZSIC06 groups C151 and C152
5383,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,"3,208",ANZSIC06 groups C151 and C152
5384,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,5,ANZSIC06 groups C151 and C152
5385,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 groups C151 and C152
5386,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups C151 and C152
5387,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,"3,391",ANZSIC06 groups C151 and C152
5388,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,31,ANZSIC06 groups C151 and C152
5389,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,10,ANZSIC06 groups C151 and C152
5390,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,157,ANZSIC06 groups C151 and C152
5391,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,452,ANZSIC06 groups C151 and C152
5392,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 groups C151 and C152
5393,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,C,ANZSIC06 groups C151 and C152
5394,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"2,624",ANZSIC06 groups C151 and C152
5395,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups C151 and C152
5396,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,554,ANZSIC06 groups C151 and C152
5397,2020,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,C,ANZSIC06 groups C151 and C152
