,Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
9049,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H11,Depreciation,Financial performance,221,"ANZSIC06 groups R911, R912, and R913"
9050,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H12,Salaries and wages paid,Financial performance,995,"ANZSIC06 groups R911, R912, and R913"
9051,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups R911, R912, and R913"
9052,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,842","ANZSIC06 groups R911, R912, and R913"
9053,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H20,Non-operating expenses,Financial performance,56,"ANZSIC06 groups R911, R912, and R913"
9054,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H21,Opening stocks,Financial performance,67,"ANZSIC06 groups R911, R912, and R913"
9055,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H22,Closing stocks,Financial performance,71,"ANZSIC06 groups R911, R912, and R913"
9056,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H23,Surplus before income tax,Financial performance,258,"ANZSIC06 groups R911, R912, and R913"
9057,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H24,Total assets,Financial position,"6,801","ANZSIC06 groups R911, R912, and R913"
9058,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H25,Current assets,Financial position,"1,488","ANZSIC06 groups R911, R912, and R913"
9059,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,106","ANZSIC06 groups R911, R912, and R913"
9060,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H27,Additions to fixed assets,Financial position,479,"ANZSIC06 groups R911, R912, and R913"
9061,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H28,Disposals of fixed assets,Financial position,164,"ANZSIC06 groups R911, R912, and R913"
9062,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H29,Other assets,Financial position,"1,206","ANZSIC06 groups R911, R912, and R913"
9063,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H30,Total equity and liabilities,Financial position,"6,801","ANZSIC06 groups R911, R912, and R913"
9064,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"4,251","ANZSIC06 groups R911, R912, and R913"
9065,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H32,Current liabilities,Financial position,"1,449","ANZSIC06 groups R911, R912, and R913"
9066,2020,Level 4,RS112,Sport and Recreation Activities,Dollars (millions),H33,Other liabilities,Financial position,"1,102","ANZSIC06 groups R911, R912, and R913"
9067,2020,Level 4,RS112,Sport and Recreation Activities,Dollars,H34,Total income per employee count,Financial ratios,"137,500","ANZSIC06 groups R911, R912, and R913"
9068,2020,Level 4,RS112,Sport and Recreation Activities,Dollars,H35,Surplus per employee count,Financial ratios,"10,300","ANZSIC06 groups R911, R912, and R913"
9069,2020,Level 4,RS112,Sport and Recreation Activities,Percentage,H36,Current ratio,Financial ratios,103,"ANZSIC06 groups R911, R912, and R913"
9070,2020,Level 4,RS112,Sport and Recreation Activities,Percentage,H37,Quick ratio,Financial ratios,98,"ANZSIC06 groups R911, R912, and R913"
9071,2020,Level 4,RS112,Sport and Recreation Activities,Percentage,H39,Return on equity,Financial ratios,6,"ANZSIC06 groups R911, R912, and R913"
9072,2020,Level 4,RS112,Sport and Recreation Activities,Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups R911, R912, and R913"
9073,2020,Level 4,RS112,Sport and Recreation Activities,Percentage,H41,Liabilities structure,Financial ratios,63,"ANZSIC06 groups R911, R912, and R913"
9074,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H01,Total income,Financial performance,"4,255",ANZSIC06 group R920
9075,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"4,174",ANZSIC06 group R920
9076,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group R920
9077,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group R920
9078,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H08,Total expenditure,Financial performance,"3,484",ANZSIC06 group R920
9079,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group R920
9080,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H10,Indirect taxes,Financial performance,178,ANZSIC06 group R920
9081,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H11,Depreciation,Financial performance,133,ANZSIC06 group R920
9082,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H12,Salaries and wages paid,Financial performance,310,ANZSIC06 group R920
9083,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group R920
9084,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"2,604",ANZSIC06 group R920
9085,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group R920
9086,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H21,Opening stocks,Financial performance,12,ANZSIC06 group R920
9087,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H22,Closing stocks,Financial performance,11,ANZSIC06 group R920
9088,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H23,Surplus before income tax,Financial performance,770,ANZSIC06 group R920
9089,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H24,Total assets,Financial position,"2,354",ANZSIC06 group R920
9090,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H25,Current assets,Financial position,C,ANZSIC06 group R920
9091,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H26,Fixed tangible assets,Financial position,964,ANZSIC06 group R920
9092,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H27,Additions to fixed assets,Financial position,111,ANZSIC06 group R920
9093,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H28,Disposals of fixed assets,Financial position,50,ANZSIC06 group R920
9094,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H29,Other assets,Financial position,C,ANZSIC06 group R920
9095,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H30,Total equity and liabilities,Financial position,"2,354",ANZSIC06 group R920
9096,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,736",ANZSIC06 group R920
9097,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H32,Current liabilities,Financial position,411,ANZSIC06 group R920
9098,2020,Level 4,RS113,Gambling Activities,Dollars (millions),H33,Other liabilities,Financial position,206,ANZSIC06 group R920
9099,2020,Level 4,RS113,Gambling Activities,Dollars,H34,Total income per employee count,Financial ratios,"773,300",ANZSIC06 group R920
9100,2020,Level 4,RS113,Gambling Activities,Dollars,H35,Surplus per employee count,Financial ratios,"140,000",ANZSIC06 group R920
9101,2020,Level 4,RS113,Gambling Activities,Percentage,H36,Current ratio,Financial ratios,C,ANZSIC06 group R920
9102,2020,Level 4,RS113,Gambling Activities,Percentage,H37,Quick ratio,Financial ratios,C,ANZSIC06 group R920
9103,2020,Level 4,RS113,Gambling Activities,Percentage,H39,Return on equity,Financial ratios,44,ANZSIC06 group R920
9104,2020,Level 4,RS113,Gambling Activities,Percentage,H40,Return on total assets,Financial ratios,33,ANZSIC06 group R920
9105,2020,Level 4,RS113,Gambling Activities,Percentage,H41,Liabilities structure,Financial ratios,74,ANZSIC06 group R920
9106,2020,Level 3,RS21,Other Services,Dollars (millions),H01,Total income,Financial performance,"12,154","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9107,2020,Level 3,RS21,Other Services,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"10,845","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9108,2020,Level 3,RS21,Other Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"1,179","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9109,2020,Level 3,RS21,Other Services,Dollars (millions),H07,Non-operating income,Financial performance,130,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9110,2020,Level 3,RS21,Other Services,Dollars (millions),H08,Total expenditure,Financial performance,"11,294","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9111,2020,Level 3,RS21,Other Services,Dollars (millions),H09,Interest and donations,Financial performance,489,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9112,2020,Level 3,RS21,Other Services,Dollars (millions),H10,Indirect taxes,Financial performance,41,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9113,2020,Level 3,RS21,Other Services,Dollars (millions),H11,Depreciation,Financial performance,378,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9114,2020,Level 3,RS21,Other Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,"3,627","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9115,2020,Level 3,RS21,Other Services,Dollars (millions),H13,Redundancy and severance,Financial performance,C,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9116,2020,Level 3,RS21,Other Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"6,656","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9117,2020,Level 3,RS21,Other Services,Dollars (millions),H20,Non-operating expenses,Financial performance,103,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9118,2020,Level 3,RS21,Other Services,Dollars (millions),H21,Opening stocks,Financial performance,455,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9119,2020,Level 3,RS21,Other Services,Dollars (millions),H22,Closing stocks,Financial performance,463,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9120,2020,Level 3,RS21,Other Services,Dollars (millions),H23,Surplus before income tax,Financial performance,869,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9121,2020,Level 3,RS21,Other Services,Dollars (millions),H24,Total assets,Financial position,"16,646","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9122,2020,Level 3,RS21,Other Services,Dollars (millions),H25,Current assets,Financial position,"6,423","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9123,2020,Level 3,RS21,Other Services,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,474","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9124,2020,Level 3,RS21,Other Services,Dollars (millions),H27,Additions to fixed assets,Financial position,678,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9125,2020,Level 3,RS21,Other Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,290,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9126,2020,Level 3,RS21,Other Services,Dollars (millions),H29,Other assets,Financial position,"5,749","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9127,2020,Level 3,RS21,Other Services,Dollars (millions),H30,Total equity and liabilities,Financial position,"16,646","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9128,2020,Level 3,RS21,Other Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"11,291","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9129,2020,Level 3,RS21,Other Services,Dollars (millions),H32,Current liabilities,Financial position,"3,524","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9130,2020,Level 3,RS21,Other Services,Dollars (millions),H33,Other liabilities,Financial position,"1,831","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9131,2020,Level 3,RS21,Other Services,Dollars,H34,Total income per employee count,Financial ratios,"183,200","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9132,2020,Level 3,RS21,Other Services,Dollars,H35,Surplus per employee count,Financial ratios,"13,100","ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9133,2020,Level 3,RS21,Other Services,Percentage,H36,Current ratio,Financial ratios,182,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9134,2020,Level 3,RS21,Other Services,Percentage,H37,Quick ratio,Financial ratios,169,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9135,2020,Level 3,RS21,Other Services,Percentage,H39,Return on equity,Financial ratios,8,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9136,2020,Level 3,RS21,Other Services,Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9137,2020,Level 3,RS21,Other Services,Percentage,H41,Liabilities structure,Financial ratios,68,"ANZSIC06 division S (excluding classes S9540, S9601, S9602, and S9603)"
9138,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H01,Total income,Financial performance,"6,391","ANZSIC06 groups S941, S942, and S949"
9139,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"6,367","ANZSIC06 groups S941, S942, and S949"
9140,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,12,"ANZSIC06 groups S941, S942, and S949"
9141,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H07,Non-operating income,Financial performance,13,"ANZSIC06 groups S941, S942, and S949"
9142,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H08,Total expenditure,Financial performance,"5,894","ANZSIC06 groups S941, S942, and S949"
9143,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H09,Interest and donations,Financial performance,52,"ANZSIC06 groups S941, S942, and S949"
9144,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H10,Indirect taxes,Financial performance,22,"ANZSIC06 groups S941, S942, and S949"
9145,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H11,Depreciation,Financial performance,152,"ANZSIC06 groups S941, S942, and S949"
9146,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,785","ANZSIC06 groups S941, S942, and S949"
9147,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups S941, S942, and S949"
9148,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"3,858","ANZSIC06 groups S941, S942, and S949"
9149,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H20,Non-operating expenses,Financial performance,25,"ANZSIC06 groups S941, S942, and S949"
9150,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H21,Opening stocks,Financial performance,349,"ANZSIC06 groups S941, S942, and S949"
9151,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H22,Closing stocks,Financial performance,356,"ANZSIC06 groups S941, S942, and S949"
9152,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H23,Surplus before income tax,Financial performance,503,"ANZSIC06 groups S941, S942, and S949"
9153,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H24,Total assets,Financial position,"3,347","ANZSIC06 groups S941, S942, and S949"
9154,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H25,Current assets,Financial position,"1,721","ANZSIC06 groups S941, S942, and S949"
9155,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,077","ANZSIC06 groups S941, S942, and S949"
9156,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H27,Additions to fixed assets,Financial position,293,"ANZSIC06 groups S941, S942, and S949"
9157,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H28,Disposals of fixed assets,Financial position,120,"ANZSIC06 groups S941, S942, and S949"
9158,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H29,Other assets,Financial position,549,"ANZSIC06 groups S941, S942, and S949"
9159,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H30,Total equity and liabilities,Financial position,"3,347","ANZSIC06 groups S941, S942, and S949"
9160,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"1,129","ANZSIC06 groups S941, S942, and S949"
9161,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H32,Current liabilities,Financial position,"1,438","ANZSIC06 groups S941, S942, and S949"
9162,2020,Level 4,RS211,Repair and Maintenance,Dollars (millions),H33,Other liabilities,Financial position,780,"ANZSIC06 groups S941, S942, and S949"
9163,2020,Level 4,RS211,Repair and Maintenance,Dollars,H34,Total income per employee count,Financial ratios,"222,100","ANZSIC06 groups S941, S942, and S949"
9164,2020,Level 4,RS211,Repair and Maintenance,Dollars,H35,Surplus per employee count,Financial ratios,"17,500","ANZSIC06 groups S941, S942, and S949"
9165,2020,Level 4,RS211,Repair and Maintenance,Percentage,H36,Current ratio,Financial ratios,120,"ANZSIC06 groups S941, S942, and S949"
9166,2020,Level 4,RS211,Repair and Maintenance,Percentage,H37,Quick ratio,Financial ratios,95,"ANZSIC06 groups S941, S942, and S949"
9167,2020,Level 4,RS211,Repair and Maintenance,Percentage,H39,Return on equity,Financial ratios,45,"ANZSIC06 groups S941, S942, and S949"
9168,2020,Level 4,RS211,Repair and Maintenance,Percentage,H40,Return on total assets,Financial ratios,15,"ANZSIC06 groups S941, S942, and S949"
9169,2020,Level 4,RS211,Repair and Maintenance,Percentage,H41,Liabilities structure,Financial ratios,34,"ANZSIC06 groups S941, S942, and S949"
9170,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H01,Total income,Financial performance,"2,576","ANZSIC06 groups S951, S952, and S953"
9171,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"2,538","ANZSIC06 groups S951, S952, and S953"
9172,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,12,"ANZSIC06 groups S951, S952, and S953"
9173,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H07,Non-operating income,Financial performance,27,"ANZSIC06 groups S951, S952, and S953"
9174,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H08,Total expenditure,Financial performance,"2,328","ANZSIC06 groups S951, S952, and S953"
9175,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H09,Interest and donations,Financial performance,44,"ANZSIC06 groups S951, S952, and S953"
9176,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H10,Indirect taxes,Financial performance,15,"ANZSIC06 groups S951, S952, and S953"
9177,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H11,Depreciation,Financial performance,177,"ANZSIC06 groups S951, S952, and S953"
9178,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,906,"ANZSIC06 groups S951, S952, and S953"
9179,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups S951, S952, and S953"
9180,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,149","ANZSIC06 groups S951, S952, and S953"
9181,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H20,Non-operating expenses,Financial performance,36,"ANZSIC06 groups S951, S952, and S953"
9182,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H21,Opening stocks,Financial performance,70,"ANZSIC06 groups S951, S952, and S953"
9183,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H22,Closing stocks,Financial performance,70,"ANZSIC06 groups S951, S952, and S953"
9184,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H23,Surplus before income tax,Financial performance,248,"ANZSIC06 groups S951, S952, and S953"
9185,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H24,Total assets,Financial position,"2,318","ANZSIC06 groups S951, S952, and S953"
9186,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H25,Current assets,Financial position,626,"ANZSIC06 groups S951, S952, and S953"
9187,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H26,Fixed tangible assets,Financial position,945,"ANZSIC06 groups S951, S952, and S953"
9188,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H27,Additions to fixed assets,Financial position,261,"ANZSIC06 groups S951, S952, and S953"
9189,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,134,"ANZSIC06 groups S951, S952, and S953"
9190,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H29,Other assets,Financial position,747,"ANZSIC06 groups S951, S952, and S953"
9191,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H30,Total equity and liabilities,Financial position,"2,318","ANZSIC06 groups S951, S952, and S953"
9192,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,583,"ANZSIC06 groups S951, S952, and S953"
9193,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H32,Current liabilities,Financial position,772,"ANZSIC06 groups S951, S952, and S953"
9194,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars (millions),H33,Other liabilities,Financial position,962,"ANZSIC06 groups S951, S952, and S953"
9195,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars,H34,Total income per employee count,Financial ratios,"127,100","ANZSIC06 groups S951, S952, and S953"
9196,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Dollars,H35,Surplus per employee count,Financial ratios,"12,300","ANZSIC06 groups S951, S952, and S953"
9197,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H36,Current ratio,Financial ratios,81,"ANZSIC06 groups S951, S952, and S953"
9198,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H37,Quick ratio,Financial ratios,72,"ANZSIC06 groups S951, S952, and S953"
9199,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H39,Return on equity,Financial ratios,43,"ANZSIC06 groups S951, S952, and S953"
9200,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups S951, S952, and S953"
9201,2020,Level 4,RS212,"Personal Care, Funeral and Other Personal Services",Percentage,H41,Liabilities structure,Financial ratios,25,"ANZSIC06 groups S951, S952, and S953"
9202,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H01,Total income,Financial performance,"3,187",ANZSIC06 group S955
9203,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"1,940",ANZSIC06 group S955
9204,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,"1,156",ANZSIC06 group S955
9205,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H07,Non-operating income,Financial performance,91,ANZSIC06 group S955
9206,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H08,Total expenditure,Financial performance,"3,072",ANZSIC06 group S955
9207,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H09,Interest and donations,Financial performance,392,ANZSIC06 group S955
9208,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H10,Indirect taxes,Financial performance,4,ANZSIC06 group S955
9209,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H11,Depreciation,Financial performance,50,ANZSIC06 group S955
9210,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H12,Salaries and wages paid,Financial performance,936,ANZSIC06 group S955
9211,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group S955
9212,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,649",ANZSIC06 group S955
9213,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H20,Non-operating expenses,Financial performance,41,ANZSIC06 group S955
9214,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H21,Opening stocks,Financial performance,35,ANZSIC06 group S955
9215,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H22,Closing stocks,Financial performance,38,ANZSIC06 group S955
9216,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H23,Surplus before income tax,Financial performance,117,ANZSIC06 group S955
9217,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H24,Total assets,Financial position,"10,981",ANZSIC06 group S955
9218,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H25,Current assets,Financial position,"4,076",ANZSIC06 group S955
9219,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H26,Fixed tangible assets,Financial position,"2,452",ANZSIC06 group S955
9220,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H27,Additions to fixed assets,Financial position,124,ANZSIC06 group S955
9221,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H28,Disposals of fixed assets,Financial position,37,ANZSIC06 group S955
9222,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H29,Other assets,Financial position,"4,453",ANZSIC06 group S955
9223,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H30,Total equity and liabilities,Financial position,"10,981",ANZSIC06 group S955
9224,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"9,579",ANZSIC06 group S955
9225,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H32,Current liabilities,Financial position,"1,313",ANZSIC06 group S955
9226,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars (millions),H33,Other liabilities,Financial position,89,ANZSIC06 group S955
9227,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars,H34,Total income per employee count,Financial ratios,"184,400",ANZSIC06 group S955
9228,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Dollars,H35,Surplus per employee count,Financial ratios,"6,800",ANZSIC06 group S955
9229,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H36,Current ratio,Financial ratios,311,ANZSIC06 group S955
9230,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H37,Quick ratio,Financial ratios,308,ANZSIC06 group S955
9231,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H39,Return on equity,Financial ratios,1,ANZSIC06 group S955
9232,2020,Level 4,RS214,"Civil, Professional and Other Interest Groups",Percentage,H40,Return on total assets,Financial ratios,1,ANZSIC06 group S955
